entity_id,state,last_changed
sensor.balkonkraftwerk_power,4.7,2024-11-18T07:22:56.364Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:23:11.364Z
sensor.balkonkraftwerk_power,4.9,2024-11-18T07:23:41.366Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:23:46.366Z
sensor.balkonkraftwerk_power,4.9,2024-11-18T07:23:51.368Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:23:56.367Z
sensor.balkonkraftwerk_power,4.7,2024-11-18T07:24:26.368Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:25:06.367Z
sensor.balkonkraftwerk_power,4.9,2024-11-18T07:25:16.366Z
sensor.balkonkraftwerk_power,5.0,2024-11-18T07:25:21.373Z
sensor.balkonkraftwerk_power,5.1,2024-11-18T07:25:26.367Z
sensor.balkonkraftwerk_power,5.2,2024-11-18T07:25:31.370Z
sensor.balkonkraftwerk_power,5.3,2024-11-18T07:25:36.365Z
sensor.balkonkraftwerk_power,5.4,2024-11-18T07:25:46.369Z
sensor.balkonkraftwerk_power,5.5,2024-11-18T07:26:01.366Z
sensor.balkonkraftwerk_power,5.6,2024-11-18T07:26:26.368Z
sensor.balkonkraftwerk_power,5.7,2024-11-18T07:26:36.368Z
sensor.balkonkraftwerk_power,5.8,2024-11-18T07:26:41.366Z
sensor.balkonkraftwerk_power,5.9,2024-11-18T07:26:46.366Z
sensor.balkonkraftwerk_power,6.0,2024-11-18T07:26:56.368Z
sensor.balkonkraftwerk_power,6.1,2024-11-18T07:27:06.369Z
sensor.balkonkraftwerk_power,6.2,2024-11-18T07:27:16.370Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:27:26.367Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:27:36.370Z
sensor.balkonkraftwerk_power,6.5,2024-11-18T07:27:41.370Z
sensor.balkonkraftwerk_power,6.6,2024-11-18T07:27:46.367Z
sensor.balkonkraftwerk_power,6.7,2024-11-18T07:27:56.367Z
sensor.balkonkraftwerk_power,6.8,2024-11-18T07:28:01.367Z
sensor.balkonkraftwerk_power,6.9,2024-11-18T07:28:11.369Z
sensor.balkonkraftwerk_power,7.0,2024-11-18T07:28:21.368Z
sensor.balkonkraftwerk_power,7.1,2024-11-18T07:28:26.369Z
sensor.balkonkraftwerk_power,7.2,2024-11-18T07:28:31.368Z
sensor.balkonkraftwerk_power,7.3,2024-11-18T07:28:41.368Z
sensor.balkonkraftwerk_power,7.4,2024-11-18T07:28:46.369Z
sensor.balkonkraftwerk_power,7.5,2024-11-18T07:28:56.369Z
sensor.balkonkraftwerk_power,7.6,2024-11-18T07:29:01.370Z
sensor.balkonkraftwerk_power,7.7,2024-11-18T07:29:06.370Z
sensor.balkonkraftwerk_power,7.8,2024-11-18T07:29:11.371Z
sensor.balkonkraftwerk_power,7.9,2024-11-18T07:29:21.367Z
sensor.balkonkraftwerk_power,7.8,2024-11-18T07:29:36.371Z
sensor.balkonkraftwerk_power,7.9,2024-11-18T07:30:01.371Z
sensor.balkonkraftwerk_power,7.8,2024-11-18T07:30:11.370Z
sensor.balkonkraftwerk_power,7.7,2024-11-18T07:31:06.372Z
sensor.balkonkraftwerk_power,7.6,2024-11-18T07:31:11.371Z
sensor.balkonkraftwerk_power,7.5,2024-11-18T07:31:21.371Z
sensor.balkonkraftwerk_power,7.4,2024-11-18T07:31:26.370Z
sensor.balkonkraftwerk_power,7.3,2024-11-18T07:31:31.373Z
sensor.balkonkraftwerk_power,7.2,2024-11-18T07:31:36.371Z
sensor.balkonkraftwerk_power,7.1,2024-11-18T07:31:41.371Z
sensor.balkonkraftwerk_power,7.0,2024-11-18T07:31:46.372Z
sensor.balkonkraftwerk_power,6.9,2024-11-18T07:31:51.370Z
sensor.balkonkraftwerk_power,6.8,2024-11-18T07:31:56.374Z
sensor.balkonkraftwerk_power,6.7,2024-11-18T07:32:01.371Z
sensor.balkonkraftwerk_power,6.6,2024-11-18T07:32:21.372Z
sensor.balkonkraftwerk_power,6.5,2024-11-18T07:32:46.374Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:33:01.372Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:33:16.376Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:33:26.373Z
sensor.balkonkraftwerk_power,6.5,2024-11-18T07:33:41.374Z
sensor.balkonkraftwerk_power,6.6,2024-11-18T07:33:51.373Z
sensor.balkonkraftwerk_power,6.7,2024-11-18T07:33:56.375Z
sensor.balkonkraftwerk_power,6.8,2024-11-18T07:34:06.374Z
sensor.balkonkraftwerk_power,6.9,2024-11-18T07:34:16.373Z
sensor.balkonkraftwerk_power,7.0,2024-11-18T07:34:31.375Z
sensor.balkonkraftwerk_power,7.1,2024-11-18T07:34:46.373Z
sensor.balkonkraftwerk_power,7.2,2024-11-18T07:34:51.379Z
sensor.balkonkraftwerk_power,7.3,2024-11-18T07:35:01.373Z
sensor.balkonkraftwerk_power,7.4,2024-11-18T07:35:06.376Z
sensor.balkonkraftwerk_power,7.5,2024-11-18T07:35:16.375Z
sensor.balkonkraftwerk_power,7.6,2024-11-18T07:35:36.374Z
sensor.balkonkraftwerk_power,7.7,2024-11-18T07:35:46.374Z
sensor.balkonkraftwerk_power,7.8,2024-11-18T07:35:51.374Z
sensor.balkonkraftwerk_power,7.9,2024-11-18T07:35:56.375Z
sensor.balkonkraftwerk_power,8.1,2024-11-18T07:36:01.376Z
sensor.balkonkraftwerk_power,8.3,2024-11-18T07:36:06.377Z
sensor.balkonkraftwerk_power,8.6,2024-11-18T07:36:11.377Z
sensor.balkonkraftwerk_power,8.9,2024-11-18T07:36:16.377Z
sensor.balkonkraftwerk_power,9.2,2024-11-18T07:36:21.375Z
sensor.balkonkraftwerk_power,9.5,2024-11-18T07:36:26.376Z
sensor.balkonkraftwerk_power,9.7,2024-11-18T07:36:31.377Z
sensor.balkonkraftwerk_power,9.9,2024-11-18T07:36:36.376Z
sensor.balkonkraftwerk_power,10.1,2024-11-18T07:36:41.374Z
sensor.balkonkraftwerk_power,10.3,2024-11-18T07:36:46.373Z
sensor.balkonkraftwerk_power,10.4,2024-11-18T07:36:51.373Z
sensor.balkonkraftwerk_power,10.5,2024-11-18T07:36:56.375Z
sensor.balkonkraftwerk_power,10.4,2024-11-18T07:37:31.375Z
sensor.balkonkraftwerk_power,10.5,2024-11-18T07:37:41.375Z
sensor.balkonkraftwerk_power,10.6,2024-11-18T07:37:56.378Z
sensor.balkonkraftwerk_power,10.5,2024-11-18T07:38:21.377Z
sensor.balkonkraftwerk_power,10.4,2024-11-18T07:38:26.378Z
sensor.balkonkraftwerk_power,10.3,2024-11-18T07:38:31.378Z
sensor.balkonkraftwerk_power,10.2,2024-11-18T07:38:36.375Z
sensor.balkonkraftwerk_power,10.1,2024-11-18T07:38:41.375Z
sensor.balkonkraftwerk_power,10.0,2024-11-18T07:38:46.378Z
sensor.balkonkraftwerk_power,9.9,2024-11-18T07:38:51.374Z
sensor.balkonkraftwerk_power,10.0,2024-11-18T07:39:11.376Z
sensor.balkonkraftwerk_power,9.9,2024-11-18T07:39:36.379Z
sensor.balkonkraftwerk_power,9.7,2024-11-18T07:39:41.376Z
sensor.balkonkraftwerk_power,9.6,2024-11-18T07:39:46.377Z
sensor.balkonkraftwerk_power,9.4,2024-11-18T07:39:51.379Z
sensor.balkonkraftwerk_power,9.2,2024-11-18T07:39:56.378Z
sensor.balkonkraftwerk_power,9.0,2024-11-18T07:40:01.378Z
sensor.balkonkraftwerk_power,8.8,2024-11-18T07:40:06.376Z
sensor.balkonkraftwerk_power,8.7,2024-11-18T07:40:11.381Z
sensor.balkonkraftwerk_power,8.6,2024-11-18T07:40:16.378Z
sensor.balkonkraftwerk_power,8.5,2024-11-18T07:40:21.381Z
sensor.balkonkraftwerk_power,8.3,2024-11-18T07:40:26.377Z
sensor.balkonkraftwerk_power,8.2,2024-11-18T07:40:31.376Z
sensor.balkonkraftwerk_power,8.1,2024-11-18T07:40:36.381Z
sensor.balkonkraftwerk_power,7.9,2024-11-18T07:40:41.378Z
sensor.balkonkraftwerk_power,7.8,2024-11-18T07:40:46.377Z
sensor.balkonkraftwerk_power,7.6,2024-11-18T07:40:51.376Z
sensor.balkonkraftwerk_power,7.4,2024-11-18T07:40:56.380Z
sensor.balkonkraftwerk_power,7.3,2024-11-18T07:41:01.379Z
sensor.balkonkraftwerk_power,7.1,2024-11-18T07:41:06.378Z
sensor.balkonkraftwerk_power,7.0,2024-11-18T07:41:11.376Z
sensor.balkonkraftwerk_power,6.8,2024-11-18T07:41:16.381Z
sensor.balkonkraftwerk_power,6.7,2024-11-18T07:41:21.378Z
sensor.balkonkraftwerk_power,6.6,2024-11-18T07:41:26.377Z
sensor.balkonkraftwerk_power,6.5,2024-11-18T07:41:31.378Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:41:41.379Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:43:01.379Z
sensor.balkonkraftwerk_power,6.2,2024-11-18T07:43:31.382Z
sensor.balkonkraftwerk_power,6.1,2024-11-18T07:43:46.384Z
sensor.balkonkraftwerk_power,6.0,2024-11-18T07:43:56.380Z
sensor.balkonkraftwerk_power,5.9,2024-11-18T07:44:01.381Z
sensor.balkonkraftwerk_power,5.8,2024-11-18T07:44:11.380Z
sensor.balkonkraftwerk_power,5.7,2024-11-18T07:44:21.380Z
sensor.balkonkraftwerk_power,5.6,2024-11-18T07:44:26.382Z
sensor.balkonkraftwerk_power,5.5,2024-11-18T07:44:36.381Z
sensor.balkonkraftwerk_power,5.4,2024-11-18T07:44:41.378Z
sensor.balkonkraftwerk_power,5.3,2024-11-18T07:44:51.380Z
sensor.balkonkraftwerk_power,5.2,2024-11-18T07:45:01.381Z
sensor.balkonkraftwerk_power,5.1,2024-11-18T07:45:06.380Z
sensor.balkonkraftwerk_power,5.0,2024-11-18T07:45:11.381Z
sensor.balkonkraftwerk_power,4.9,2024-11-18T07:45:16.386Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:45:21.383Z
sensor.balkonkraftwerk_power,4.7,2024-11-18T07:45:26.382Z
sensor.balkonkraftwerk_power,4.6,2024-11-18T07:45:31.380Z
sensor.balkonkraftwerk_power,4.4,2024-11-18T07:45:36.381Z
sensor.balkonkraftwerk_power,4.3,2024-11-18T07:45:41.382Z
sensor.balkonkraftwerk_power,4.2,2024-11-18T07:45:46.382Z
sensor.balkonkraftwerk_power,4.1,2024-11-18T07:45:51.381Z
sensor.balkonkraftwerk_power,4.0,2024-11-18T07:45:56.382Z
sensor.balkonkraftwerk_power,3.9,2024-11-18T07:46:11.382Z
sensor.balkonkraftwerk_power,3.8,2024-11-18T07:46:21.383Z
sensor.balkonkraftwerk_power,3.9,2024-11-18T07:46:56.380Z
sensor.balkonkraftwerk_power,4.0,2024-11-18T07:47:01.380Z
sensor.balkonkraftwerk_power,4.1,2024-11-18T07:47:11.382Z
sensor.balkonkraftwerk_power,4.2,2024-11-18T07:47:16.383Z
sensor.balkonkraftwerk_power,4.3,2024-11-18T07:47:21.385Z
sensor.balkonkraftwerk_power,4.4,2024-11-18T07:47:26.383Z
sensor.balkonkraftwerk_power,4.6,2024-11-18T07:47:31.381Z
sensor.balkonkraftwerk_power,4.7,2024-11-18T07:47:36.381Z
sensor.balkonkraftwerk_power,4.8,2024-11-18T07:47:41.380Z
sensor.balkonkraftwerk_power,4.9,2024-11-18T07:47:46.382Z
sensor.balkonkraftwerk_power,5.0,2024-11-18T07:47:51.386Z
sensor.balkonkraftwerk_power,5.2,2024-11-18T07:47:56.386Z
sensor.balkonkraftwerk_power,5.3,2024-11-18T07:48:01.385Z
sensor.balkonkraftwerk_power,5.5,2024-11-18T07:48:06.386Z
sensor.balkonkraftwerk_power,5.6,2024-11-18T07:48:11.383Z
sensor.balkonkraftwerk_power,5.7,2024-11-18T07:48:16.385Z
sensor.balkonkraftwerk_power,5.8,2024-11-18T07:48:21.385Z
sensor.balkonkraftwerk_power,5.9,2024-11-18T07:48:26.388Z
sensor.balkonkraftwerk_power,6.0,2024-11-18T07:48:31.383Z
sensor.balkonkraftwerk_power,6.1,2024-11-18T07:48:36.384Z
sensor.balkonkraftwerk_power,6.2,2024-11-18T07:48:41.383Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:48:46.381Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:48:56.383Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:49:16.384Z
sensor.balkonkraftwerk_power,6.2,2024-11-18T07:49:26.384Z
sensor.balkonkraftwerk_power,6.1,2024-11-18T07:49:36.384Z
sensor.balkonkraftwerk_power,6.2,2024-11-18T07:49:41.383Z
sensor.balkonkraftwerk_power,6.3,2024-11-18T07:49:46.383Z
sensor.balkonkraftwerk_power,6.4,2024-11-18T07:49:51.384Z
sensor.balkonkraftwerk_power,6.5,2024-11-18T07:49:56.386Z
sensor.balkonkraftwerk_power,6.6,2024-11-18T07:50:06.384Z
sensor.balkonkraftwerk_power,6.8,2024-11-18T07:50:11.385Z
sensor.balkonkraftwerk_power,6.9,2024-11-18T07:50:16.386Z
sensor.balkonkraftwerk_power,7.1,2024-11-18T07:50:21.385Z
sensor.balkonkraftwerk_power,7.2,2024-11-18T07:50:26.384Z
sensor.balkonkraftwerk_power,7.4,2024-11-18T07:50:31.384Z
sensor.balkonkraftwerk_power,7.6,2024-11-18T07:50:36.386Z
sensor.balkonkraftwerk_power,7.9,2024-11-18T07:50:41.386Z
sensor.balkonkraftwerk_power,8.2,2024-11-18T07:50:46.385Z
sensor.balkonkraftwerk_power,8.5,2024-11-18T07:50:51.382Z
sensor.balkonkraftwerk_power,8.7,2024-11-18T07:50:56.385Z
sensor.balkonkraftwerk_power,9.0,2024-11-18T07:51:01.385Z
sensor.balkonkraftwerk_power,9.3,2024-11-18T07:51:06.388Z
sensor.balkonkraftwerk_power,9.5,2024-11-18T07:51:11.383Z
sensor.balkonkraftwerk_power,9.6,2024-11-18T07:51:16.387Z
sensor.balkonkraftwerk_power,9.7,2024-11-18T07:51:21.386Z
sensor.balkonkraftwerk_power,9.8,2024-11-18T07:51:26.388Z
sensor.balkonkraftwerk_power,9.7,2024-11-18T07:51:36.392Z
sensor.balkonkraftwerk_power,9.6,2024-11-18T07:51:46.385Z
sensor.balkonkraftwerk_power,9.5,2024-11-18T07:51:51.385Z
sensor.balkonkraftwerk_power,9.4,2024-11-18T07:52:01.384Z
sensor.balkonkraftwerk_power,9.3,2024-11-18T07:52:11.383Z
